Text,Emotion
Awwwwwwww man my baby dried up.,relief
"poor me, JUST going to nap",relief
TODAY IS A GOOD DAY BUT ITS COLD,relief
"wow, i broke my toe today on a stupid piece of concrete!  LAME! job searching then sight seeing with Brittany.",relief
@drewave At least you made it,relief
"Happy Friday Dance, no rain and I'm about outta here..till 2morrow  I sat the saturday morning shift, but its still all good",relief
@MrsSeear me too! Yay he got in. And the other kid who cries a lot,relief
Bouta donate blood! Ahhhhh!,relief
"@shesbatty what is I/O psy? I'm taking psy101 starting this Monday, not looking forward to going back to school but",relief
@hippiekat I AM WONDERFULLLL. i went to the ppooool. i forgot my floatiez though,relief
@mfharrison I still have another hour.,relief
is cold and wished to go back to bed,relief
http://twitpic.com/67hw5 - Session almost over,relief
"Dad asked my why I was sticking my tongue out while I was ironing, and I told him it was so I didn't burn my finger, as I burnt my finger",relief
"Finally, I got my teaching load confusion cleared. I will teach 3 third year sections but with a catch.",relief
Jsut F*@#$%&amp; got off work at Carowinds and am DEAD ASS TIRED!!!,relief
Grrr! My internet will be up and running next Wed  at least now I have a def. Answer!,relief
At least it's Friday...working 'til 1:30AM,relief
Home from China &amp; back to work,relief
"Have to wait till Friday to pick up my Visa for China- not as expedited as I would have hoped, but at it's done   #geeksonaplane",relief
"@Gernika Had lunch at Bittercreek, they were out of Hopnoxious  Had Sweetgrass IPA tho, so all is still right in the world.",relief
I'm a senior. I should of been already.,relief
"@Applecored its like a little adventure, only Im kinda worried about her, and I cant take the bus to where she is cos my oyster is broken",relief
@AustinWise Part of an AR-15. Actually the only part of one that qualifies as a gun. You have to be 21 to buy them without parts on them.,relief
@aduquette I know. It's not hard to NOT click reply.  Sorry to hear about the possible stomach condition  Sucks to deal with.,relief
Cough drops taste gross...blaaaqhhh,relief
"@nilsipilsifan Hehe. Yeah, me too.  or I would totally write it. XD",relief
@frankietee 4th... Please not! Maybe she'll get 3 attempts and win tomorrow!!,relief
"to be really really... not bored but bad, i won't now the news  but thats ok. BRB x",relief
"Is getting excited for the weekend.......Or, hang on, i am going to be all alone   never mind, excitement lost",relief
@DAEONE haha wtf is that! You don't want me to leave,relief
great. more rain,relief
i say business ive only sold 2....and its not RL money  ...but its got me back into photoshop again,relief
"made it into leadership, buttt i'm still not happy! how can i enjoy it without my best friend?",relief
Been so busy for the entire week. Be able to take a breath next Tuesday,relief
"@josefamanriquez and yet i couldnt get a pic it wasnt allowed, then i won passes to their carpet of the 3d premiere no pic still wit them",relief
My uncle isn't coming after all,relief
"Just got done with my first day of work and is exsausted, sweaty, and chalky.",relief
is sooo tired and too busy to tweet  im glad the weekend is here... yay 4 day-weekend,relief
@James_Waters WAS until I had to go home 'cause the presentation ended  x,relief
"@mops_beyond I told you people in indiana were batshit. I lived there, after all. I feel like I escaped from that Orwell book everyday...",relief
@georgiaface Let the Right One In? Aparently Drag Me to Hell also has some horrible cat nastiness,relief
"on my way to get some Maggie Moos Peanut Butter Galaxy, then home! thank god this week is done. 4 meetings in 1 day!!!!",relief
Finally got my lil monster off my hands so I could run errands and now I gotta do them in the rain!!!,relief
Always get my hopes up too soon...we were soooo close,relief
@xplode hahaha wow thanks bud :p but my plan is to pretend its a costume... I wish it were cold so i could wear a sweatshirt over this,relief
Is heading home from foot surgery and wishing she had a boyfriend to come over and cuddle with,relief
@_micster  How the hell does your hair not fall out constantly?,relief
The VP is gone...so why am I getting a headache?    Time to have some coffee and fight it off. #migraine #ohnoyoudidnt,relief
@rbmartin oh it just takes me after i sign in to an error page,relief
"http://twitpic.com/67mj4 - Yes, it is nice. Oh and Kevin's shirtless too but you don't see it as well",relief
@enthropologie It didn't rain.  Lightly misted though.,relief
@tinydeww I found out this morning too.,relief
@DirtyCucumber Me too,relief
off work yesss ! super hungry,relief
@danabaker Thanks hon. #Migraine went away then came back.,relief
home after a while out! i feel like a long skate seshion but got arrands to do,relief
Ratings Army Wives  teary; Criminal Minds Yikes! Criminal Intent takes all sorts. real life news  horrifying ok me for bed nite all,relief
@natalidelconte i didn't get to chat!   .  oh well.  time to eat a praline.,relief
@vestybaby I went to Chicago for a few days and was twitterless while I was there,relief
"Browsing through the web. And expecting to see the PMS forum back up, but no luck",relief
@Katiff are you feeling better? sorry you're feeling under!,relief
"Mom just &quot;he'd&quot; me. *sigh* She's wonderful, and it was just a slip, but you'd think after coming with for my surgery it might go away...",relief
@yesitsfiasco cool! ok yeah see i dont have the old files with separate vocals so im trying to punch em all up as one track(all i can do),relief
also finally home with no friends or anyone.. kinda nice to sit in a quiet room.. do wish the gf was here tho...,relief
@JonathanRKnight I feel for you  I hope it's a smooth flight. Be safe! Mucho amor from Boston!,relief
@flossa  have a glass of cold water and meditate a bit. &lt;3,relief
@KirkDunst not cool.   Hope you feel better. I went up there for breakfast buy you were gone.,relief
YES!  I have my e-mail down to one window (most of which are marked for follow-up on Monday).  all the dang paper still here tho,relief
Finally got a date for the bonfire tonight. Kinda last option but whatever. None of the chicks I wanted to go with never texted me back,relief
bbq was great... just relaxing around the house!  dont wanna leave my city but have to tomorrow... got to clean the house when i get back,relief
no so sad about that  i'm from MALTA have you heard about it ?,relief
is  wishing work was done soon  &lt;3,relief
Is helping out at church pianos +stairs+gravity= heavy,relief
so ready to go home,relief
my 43 quid lastminute.com Secret hotel at heathrow is surprisingly nice. No soap tho,relief
Just realized it is friday and b/c of a party I don't get to go racing.,relief
@Jasiurl YAEH! THANK GOD IM HOME!...it suekd and we were kicked out of a church.,relief
"K, just finished my last 2 clients for the night. Going home alone  Thats ok I need to be alone, must find inner peace.",relief
"white pointy shoes haha, and ah you got me excited about the new drummer  youre mean",relief
@tatianafrosario omg wow  I hope everything is ok now,relief
@DizzyMalfoy ouchie  Did u take some Excedrine? Thats the ONLY thing that kills my headaches FAST!,relief
"@sheelovewood aaaau thanks gi  , I really really love u.Thanks for being a really great friend.And forgiveme if i leave you sometime, ?",relief
Hubby needs a vacation  Thank God we're leaving for Myrtle Beach in a week!,relief
@mitchelmusso WISH YOU COULD CALLL ME  DO U HAVE A UK MY SAY NOW NUMBER? UR ACCCE! X,relief
@JPuno Good to see you back. Sorry that happened to you,relief
Im glad that wasnt my real diver theory test! I failed  i got 70% 35/50 questions right but i did have 35mins left lol x,relief
"Oh.  The voting is over!   But don't worry, I already voted for you about 100000000000000000000000000000000000 times earlier!!!!!!  &lt;3",relief
sitting at home cuz my plans for tonight cancled  but they are on for tomo so that makes me happy  ctc or txt me!,relief
My best mate found out that I am moving. She doesn't understand I wanna do something with my life; Leaving to go to Uni..,relief
"@eric_extacy lol i know eric, i wont delete you! just people i dont really know and never talk. and bands",relief
@MitaliandMe thanks for trying,relief
Cleaned out my Followers List and blocked the porn girls &amp; Crap Now I look like a spammer,relief
I hate not getting e-mail's  going to do other stuff now...ice my toe (long story) and have some calpol (cold :S) soooo night xxxx,relief
Back home after a funeral for my wife's grandfather today.  Now its time for homework,relief
of course im almost there and theres traffic,relief
I'm all stuffted up but I gotta gets up &amp; go netball,relief
Ugh.  Las #vegas airport is at a &quot;ground stop&quot; which means I'm stuck in the plane on the tarmac (again) at LAX.,relief
@alexxxpatterson we won't be in town  email me if there is another one though.,relief
Just got out of work,relief
@SuperNinjaMax noooooooooo my parrents found my stash,relief
"@LisaSpangenberg sadly @Dawno isn't me. It's some1 w/ 1 follower 1 update &amp; hasn't used Twitter since May 1, '07  I wanted that name, too",relief
"@_everblue She actually posted again to say that it was the 2nd and not the 4th, so nevermind.",relief
Standing ovation for Wieters. Nobody was sitting down. Insane. Hit into double play though,relief
At natalies just finished work. Had the most AMAZING peanut butter sandwhich EVER. &lt;3333 I miss your faceeee,relief
