Text,Emotion
i am feeling rather overwhelmed with all that is on my to do list,surprise
i myself smiling through loving simple dialog child logic explain situation feelings it s funny,surprise
i often sat back and feel amazed when the episode was over,surprise
i also feel amazed happy fortunate and extremely blessed,surprise
i woke up feeling dazed and confused,surprise
i pick up the cards i feel a shiver go up my spine and i just feel so curious,surprise
i feel overwhelmed and i want to forget it all,surprise
i typically do not engage the children on my walks in this manner but today i m feeling a little curious and more silly than usual so i persist with my question,surprise
i feel strange with the judge passing sentence in such a manner,surprise
i have talked about it too much i feel here is a video if you are curious,surprise
i forgot my passport and i realize that my stomach was feeling funny until i went to the washroom and understand that i was actually sick,surprise
i feel like i need to emphasize that because i was very impressed with the color of it,surprise
i feel like amazing co screenwriter roberto orcis bizarre adoration of dubya the pampered bush son was responsible for this shit even though it was carried over from the amazing spider man which orci didnt co write,surprise
i don t mean this to be a serious recollection of feelings only a funny in a not funny sort of way story so let s get back to where the action begins,surprise
i am also noticing that i can only handle so much incoming information or i start to feel overwhelmed,surprise
i feel a strange sense of legacy,surprise
i just remember feeling really dazed and amazed that it had all happened little did i know if you are about to have or have just had surgery then good luck i m sure i ve had the bad luck for everyone,surprise
i overly pc in feeling a little shocked,surprise
i feel your prick every night when you re dreaming about me and i she paused dramatically i am not impressed,surprise
i see what the ritalin culture is doing to the children and their flias i feel shocked,surprise
i volunteered for everything and wound up feeling overwhelmed and people got mad at me for not being able to meet my obligations,surprise
